Model_no,variable,Num_factors,Coef.,Std.Err.,z,P>|z|,Max_pvalue,[0.025,0.975],sign,sign_max,VIF,VIF_max,dev_gini,oot_gini,Relative_diff,Average_precision,var,Gini_train,Trend,sum_gini,Factor_weight,AMT_RECOVERED_0TO30,AMT_RECOVERED_31TO60_12MNTH_AVG_MONTHLY,AVG_CREDIT_TRXNS_CNT_L2MONTH_DAILY,AVG_CREDIT_TRXNS_CNT_L2MONTH_MONTHLY,AVG_CREDIT_TRXNS_CNT_L3MONTH_DAILY,AVG_CREDIT_TRXNS_CNT_L3MONTH_MONTHLY,AVG_TRXNS_AMOUNT_L1MONTH_DAILY,AVG_TRXNS_AMOUNT_L1MONTH_MONTHLY,AVG_TRXNS_AMT_L12MONTH_DAILY,AVG_TRXNS_AMT_L6MONTH_MONTHLY,CREDIT_EXTENDED_12MNTH_AVG_MONTHLY,CREDIT_EXTENDED_3MNTH_AVG_MONTHLY,CREDIT_RECOVERY_RATIO_3_MNTH,CREDIT_RECOVERY_RATIO_3_MNTH_AVG_DAILY,CREDIT_RECOVERY_RATIO_3_MNTH_AVG_MONTHLY,DEBIT_AMNT,D_1_TXNS,FULL_SETTLED_TRXNS_3_BY_6,TOTAL_COUNTERPARTY_TXN_AMT
125263,AVG_CREDIT_TRXNS_CNT_L3MONTH_DAILY_woe,4,0.6016291670823838,0.2557532102023983,2.352381683132211,0.018653623101750557,0.029982795904281278,0.10036208615518127,1.1028962480095863,0,0,1.1262924637236962,1.1988653403071596,0.27219547795468424,0.24981082844096547,0.08223603789022325,0.10980834644079263,AVG_CREDIT_TRXNS_CNT_L3MONTH_DAILY,0.10589601377354163,Decreasing,0.556929342885196,0.19014263681087956,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
125263,AMT_RECOVERED_31TO60_12MNTH_AVG_MONTHLY_woe,4,0.6716102050103607,0.27769490591270574,2.418518275670075,0.015583862712447666,0.029982795904281278,0.12733819073121855,1.215882219289503,0,0,1.1329697218871742,1.1988653403071596,0.27219547795468424,0.24981082844096547,0.08223603789022325,0.10980834644079263,AMT_RECOVERED_31TO60_12MNTH_AVG_MONTHLY,0.1457896274598074,Decreasing,0.556929342885196,0.26177401015457014,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
125263,AVG_TRXNS_AMOUNT_L1MONTH_DAILY_woe,4,0.5191663519873445,0.23921215830647002,2.1703175777637824,0.029982795904281278,0.029982795904281278,0.05031913704256935,0.9880135669321197,0,0,1.1988653403071596,1.1988653403071596,0.27219547795468424,0.24981082844096547,0.08223603789022325,0.10980834644079263,AVG_TRXNS_AMOUNT_L1MONTH_DAILY,0.1494286312605726,Decreasing,0.556929342885196,0.2683080594864175,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
125280,const,4,-2.4482145685008403,0.06685477479698199,-36.619891038977215,1.3800160915007084e-293,0.029982795904281278,-2.579247519297461,-2.3171816177042195,0,0,,1.1988653403071596,0.27219547795468424,0.24981082844096547,0.08223603789022325,0.10980834644079263,,,,0.556929342885196,,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
125280,CREDIT_RECOVERY_RATIO_3_MNTH_AVG_MONTHLY_woe,4,0.7562274332745555,0.23119011737816766,3.2710197211309064,0.001071604372828946,0.029982795904281278,0.3031031296317593,1.2093517369173519,0,0,1.0569290381941376,1.1988653403071596,0.27219547795468424,0.24981082844096547,0.08223603789022325,0.10980834644079263,CREDIT_RECOVERY_RATIO_3_MNTH_AVG_MONTHLY,0.1558150703912744,Decreasing,0.556929342885196,0.27977529354813274,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
125280,AVG_CREDIT_TRXNS_CNT_L3MONTH_MONTHLY_woe,4,0.6016291670823838,0.2557532102023983,2.352381683132211,0.018653623101750557,0.029982795904281278,0.10036208615518127,1.1028962480095863,0,0,1.1262924637236962,1.1988653403071596,0.27219547795468424,0.24981082844096547,0.08223603789022325,0.10980834644079263,AVG_CREDIT_TRXNS_CNT_L3MONTH_MONTHLY,0.10589601377354163,Decreasing,0.556929342885196,0.19014263681087956,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
125280,AMT_RECOVERED_31TO60_12MNTH_AVG_MONTHLY_woe,4,0.6716102050103607,0.27769490591270574,2.418518275670075,0.015583862712447666,0.029982795904281278,0.12733819073121855,1.215882219289503,0,0,1.1329697218871742,1.1988653403071596,0.27219547795468424,0.24981082844096547,0.08223603789022325,0.10980834644079263,AMT_RECOVERED_31TO60_12MNTH_AVG_MONTHLY,0.1457896274598074,Decreasing,0.556929342885196,0.26177401015457014,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
125280,AVG_TRXNS_AMOUNT_L1MONTH_DAILY_woe,4,0.5191663519873445,0.23921215830647002,2.1703175777637824,0.029982795904281278,0.029982795904281278,0.05031913704256935,0.9880135669321197,0,0,1.1988653403071596,1.1988653403071596,0.27219547795468424,0.24981082844096547,0.08223603789022325,0.10980834644079263,AVG_TRXNS_AMOUNT_L1MONTH_DAILY,0.1494286312605726,Decreasing,0.556929342885196,0.2683080594864175,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
130799,const,4,-2.4482145685008403,0.06685477479698199,-36.619891038977215,1.3800160915007084e-293,0.029982795904281278,-2.579247519297461,-2.3171816177042195,0,0,,1.1988653403071596,0.27219547795468424,0.24981082844096547,0.08223603789022325,0.10980834644079263,,,,0.556929342885196,,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
130799,CREDIT_RECOVERY_RATIO_3_MNTH_woe,4,0.7562274332745555,0.23119011737816766,3.2710197211309064,0.001071604372828946,0.029982795904281278,0.3031031296317593,1.2093517369173519,0,0,1.0569290381941376,1.1988653403071596,0.27219547795468424,0.24981082844096547,0.08223603789022325,0.10980834644079263,CREDIT_RECOVERY_RATIO_3_MNTH,0.1558150703912744,Decreasing,0.556929342885196,0.27977529354813274,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
130799,AVG_CREDIT_TRXNS_CNT_L3MONTH_DAILY_woe,4,0.6016291670823838,0.2557532102023983,2.352381683132211,0.018653623101750557,0.029982795904281278,0.10036208615518127,1.1028962480095863,0,0,1.1262924637236962,1.1988653403071596,0.27219547795468424,0.24981082844096547,0.08223603789022325,0.10980834644079263,AVG_CREDIT_TRXNS_CNT_L3MONTH_DAILY,0.10589601377354163,Decreasing,0.556929342885196,0.19014263681087956,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
130799,AMT_RECOVERED_31TO60_12MNTH_AVG_MONTHLY_woe,4,0.6716102050103607,0.27769490591270574,2.418518275670075,0.015583862712447666,0.029982795904281278,0.12733819073121855,1.215882219289503,0,0,1.1329697218871742,1.1988653403071596,0.27219547795468424,0.24981082844096547,0.08223603789022325,0.10980834644079263,AMT_RECOVERED_31TO60_12MNTH_AVG_MONTHLY,0.1457896274598074,Decreasing,0.556929342885196,0.26177401015457014,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
130799,AVG_TRXNS_AMOUNT_L1MONTH_DAILY_woe,4,0.5191663519873445,0.23921215830647002,2.1703175777637824,0.029982795904281278,0.029982795904281278,0.05031913704256935,0.9880135669321197,0,0,1.1988653403071596,1.1988653403071596,0.27219547795468424,0.24981082844096547,0.08223603789022325,0.10980834644079263,AVG_TRXNS_AMOUNT_L1MONTH_DAILY,0.1494286312605726,Decreasing,0.556929342885196,0.2683080594864175,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
130816,const,4,-2.4482145685008403,0.06685477479698199,-36.619891038977215,1.3800160915007084e-293,0.029982795904281278,-2.579247519297461,-2.3171816177042195,0,0,,1.1988653403071596,0.27219547795468424,0.24981082844096547,0.08223603789022325,0.10980834644079263,,,,0.556929342885196,,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
130816,CREDIT_RECOVERY_RATIO_3_MNTH_woe,4,0.7562274332745555,0.23119011737816766,3.2710197211309064,0.001071604372828946,0.029982795904281278,0.3031031296317593,1.2093517369173519,0,0,1.0569290381941376,1.1988653403071596,0.27219547795468424,0.24981082844096547,0.08223603789022325,0.10980834644079263,CREDIT_RECOVERY_RATIO_3_MNTH,0.1558150703912744,Decreasing,0.556929342885196,0.27977529354813274,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
130816,AVG_CREDIT_TRXNS_CNT_L3MONTH_MONTHLY_woe,4,0.6016291670823838,0.2557532102023983,2.352381683132211,0.018653623101750557,0.029982795904281278,0.10036208615518127,1.1028962480095863,0,0,1.1262924637236962,1.1988653403071596,0.27219547795468424,0.24981082844096547,0.08223603789022325,0.10980834644079263,AVG_CREDIT_TRXNS_CNT_L3MONTH_MONTHLY,0.10589601377354163,Decreasing,0.556929342885196,0.19014263681087956,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
