USER_ID,LOAN_ID,DISBURSED_DATE,BAD_FLAG,act_logodds,trx_logodds,br_logodds,comb_score,PD_score,Calib_PD
d25da3a3-1331-4ec4-a5ef-0cf606736d10,20976,2022-06-21,0,-1.0336046982320224,-0.7031227397953971,-2.1888316952225004,-1.2397033664182229,0.2244876233198786,0.2645471482984045
26acda41-570a-4c3d-a84a-f49ad04b2a76,17324,2022-06-10,0,-1.3808996223046341,-1.5831826838371212,-2.2936447006802667,-1.7569008049060244,0.1471789171452552,0.094397311097687
7e971279-86e6-4514-8587-6b7650c2c9a7,2764,2022-03-03,0,-1.6078115928233663,-2.4961536314484656,-1.4356210361869928,-1.963069858033636,0.12313520235793116,0.05981409040156646
9cc07869-48c2-4263-bd28-59b0edad7f7e,1761,2022-01-31,0,-1.3869732713261673,-0.39937898179766296,0.1638117035992963,-0.4519365559161616,0.38890043130509716,0.703523420119265
f412fd88-defd-4189-a956-c097f12e80a5,15142,2022-05-16,0,-1.1316132046648952,-1.2341590042033193,-2.418100121936966,-1.5775952168069125,0.1711363276354302,0.1380389329017777
72d6cf6d-4dba-496b-b825-00457c50466f,17594,2022-06-07,0,-1.075959707233007,-1.8928879975997603,-1.447334481352267,-1.5668729007786844,0.17266264149885563,0.14112276959302675
41a17c3d-30ff-4540-8a05-cc256579c4d2,29654,2022-07-14,1,-1.4216539452984904,-1.2790829374678832,-1.6395822829235895,-1.423629066360192,0.19409329082318513,0.18801726738924984
42a776ae-7a89-4747-96ef-af4736b4355a,13746,2022-04-28,0,-1.600395878309947,-1.9911653489049046,-2.1963247105326773,-1.964887772772674,0.12293905122617606,0.05956972444946112
a0c90618-b021-451f-b8c4-a42c731443d7,16253,2022-06-08,0,-1.2864175695392566,-1.5012953627290075,-2.855515709900829,-1.8716817779186294,0.1333472467189054,0.07337445361615556
565b927a-7fdc-4ced-be71-867c4c7177dd,17181,2022-06-01,0,-0.905826257467591,-1.9348557851495751,-2.0552729851861247,-1.735508325794049,0.14988435975211578,0.09886891439575733
9fca8bc0-4cb3-4d0a-87b3-b4d17d8d4af2,31809,2022-07-18,0,-1.0003591995584384,-1.811074358801994,-1.6233082990302694,-1.5664023936467417,0.17272986391402584,0.14125940149900498
4510e48b-cdbe-433b-95ca-f22cd15529b6,26022,2022-07-13,0,-1.18221517400669,-1.4949047074629513,-2.2071192510849365,-1.6437726232908265,0.16195237456415854,0.12023986357143522
ef821675-54d0-4d19-a156-f9ecd6eb4602,8316,2022-03-19,0,-0.9638013997731222,-1.4930286644525959,-2.2626215145152813,-1.6098801770957494,0.16660525007434598,0.12909406486783784
1f0676de-e85d-447c-a826-98e74c078466,20113,2022-06-28,1,-0.8374986691802417,-0.4467350024843898,-2.9679066915113506,-1.3181738694227936,0.2111222744608342,0.22963140194497828
39da4397-57f0-4449-b01c-1b81384b9947,4173,2022-05-13,0,-1.9622396913058422,-1.2414341327838934,-1.1112652309663265,-1.366867051680496,0.20312649298139782,0.20965477972816188
da55de52-0f71-444b-8a2d-40a1ac1fb3a9,21622,2022-06-22,0,-1.642096229048263,-0.480068965362632,-0.7121698371587704,-0.8192865062671301,0.3059151357939308,0.4960943792826256
abf8112b-707c-4dfe-98a7-e7bb1bcaec14,5177,2022-03-03,0,-1.100445981093938,-1.677288131306785,-0.9237565850194399,-1.3110196574087531,0.2123162685630993,0.23267634782840269
6bcef852-802c-406b-a81b-7fbd5ecd0505,14842,2022-05-16,1,-1.4904181062060773,-0.9511895166634577,-2.301813420191577,-1.4939055023519772,0.18333625637240156,0.1636594329942588
715831fd-cbb3-4023-8681-bef04d5642f6,1375,2021-12-29,1,-0.6782528059848262,-1.5785698285009573,-1.1535587384020114,-1.239743475391574,0.22448064070833915,0.2645284599136017
21055cb5-8d9c-4e2f-8aaa-cc2082dab05d,30975,2022-07-14,0,-1.3451627941611248,-1.0793479007179514,-1.3552146257757614,-1.2260040109778023,0.2268815824321609,0.27097948511369013
a7eebb1d-3fb5-47c4-bca2-edef553f9190,18976,2022-06-15,0,-1.583745918434773,-1.8216334908193283,-2.675435362997311,-2.0315979295460553,0.11592505542918097,0.05122459762041789
5e6e9e73-312f-4cd8-8e44-b4379742b0e0,28437,2022-07-18,0,-1.4706643790796925,-1.3939962122615663,-1.643417866712069,-1.4889506035093911,0.18407928833507728,0.16529012822208397
0ae26abe-2fe8-40a5-a281-06060e79bd67,11199,2022-03-30,0,-1.9112636773951368,-2.556894129486892,-1.880923379865858,-2.198848193123268,0.09985396945024762,0.03490841557229481
1535983f-7892-43ea-b790-0f0600787565,15931,2022-05-23,0,-1.1187407738674213,-2.012762262366481,-1.9219797777828074,-1.7789947497907586,0.1444273065137458,0.08997008587057716
e268b31a-3e44-4b87-b685-2f87f2f801cb,29358,2022-07-13,0,-1.3852656695753074,-1.0897371064769263,-1.6193211132383136,-1.321879718085584,0.21050572736935216,0.2280651704423732
6ed480df-f72c-4985-b35d-a6e4af0e2d43,11110,2022-04-19,0,-1.2336082556384387,-2.2379222656318487,-2.4998295319687283,-2.088121295897797,0.11025674069229711,0.045031400069178856
cdc6ef55-6426-4890-9772-b9d044d0bf7f,31090,2022-07-14,0,-1.56673973328131,-0.36412556617583736,-0.8237299282791356,-0.7832041768621185,0.31362972379125603,0.5176900441443049
f55f346e-3655-43e7-b1db-624b1fbe8bb3,16411,2022-07-29,1,-1.5879196457940488,-1.818443732198129,-1.97911687367621,-1.8152318661833957,0.14000699544108017,0.08311297366050104
fe455c8c-b9c4-420f-9f35-c8d6eadee577,19755,2022-06-16,0,-1.5577570449322091,-1.7344913072678385,-1.8602692662836555,-1.7328335942255468,0.15022549073066324,0.09944108551343359
86754c55-5f8d-457a-ab78-23f6c5f597a5,32948,2022-07-20,0,-0.8191448801067263,-0.5347565187240948,-1.9810053939051548,-1.0485029931482286,0.2595126708216252,0.36249146952517064
1af61034-41ed-42aa-bb92-e81ae6b22a20,13666,2022-04-30,0,-1.9751331520769335,-1.9717751920791962,-1.2355571026010619,-1.7443199151404543,0.1487650558892563,0.09700465073180913
dae6edd3-4700-4b55-90c6-12aefd4ceee2,25247,2022-07-05,0,-1.0167354487082934,-0.7417929583668178,-2.6067726650515226,-1.3831734402176157,0.20049981490350874,0.20325727801386054
e53c4a5a-0f10-4a97-9857-40e2a516404a,31847,2022-07-18,0,-1.7628519428978557,-1.59723544260825,-1.668780403988931,-1.6575061757028706,0.16009704729673485,0.11680390267382784
223441d2-22eb-4014-a556-f15a53056107,23520,2022-06-27,0,-1.281264744400673,-1.723985009465288,-2.197454689738974,-1.7689349493852693,0.1456748283832395,0.09196220610070616
cf93e696-943e-4503-a537-c077a72a291d,3156,2022-02-17,0,-2.4618404267461513,-1.9384750716574504,-1.1993291355689144,-1.8297138631404055,0.1382723637425216,0.08050791235837668
6850e3ef-1778-427c-bf42-1f1b4d1e97a5,11555,2022-04-01,0,-1.236548759659357,-1.9533748914072235,-0.6671937574943206,-1.3897887295922144,0.19944148710769607,0.20070369954542064
77c61361-596a-4541-bac0-895f7fe5769d,21382,2022-07-13,1,-1.1322606388908254,-0.5026651594595005,-1.0817175756845632,-0.8269783687584746,0.3042843570233162,0.49148986716067083
0b01e88f-f846-4489-8c20-daf1fd5b71eb,24951,2022-07-15,0,-1.0633648399804458,-1.7422196677341542,-1.7085846914883764,-1.57565621471461,0.17141154794520921,0.13859238425064332
5af2d2bc-4407-45c8-bcdc-9c5581e42fed,8625,2022-03-31,1,-1.321968499137359,-1.7220895463111203,-1.0861144320393286,-1.4329094200368997,0.1926457676243727,0.1846477130182078
59749ac5-d183-4196-9104-a509f23844bd,20534,2022-06-20,0,-1.9698448361159633,-1.6347500198276537,-2.026962306671781,-1.8334076364956444,0.13783282691558024,0.07985549203800765
870869d0-84ac-4286-861f-8a352f57fb59,28419,2022-07-07,0,-2.1471384300284013,-2.038030725370016,-1.873817334643364,-2.012219346316183,0.11792592690528482,0.05352766810757684
fea045d3-a279-47c3-b98b-47bb56989742,5342,2022-05-09,0,-1.4084325132594662,-1.8318282095498286,-1.239691111349099,-1.5508846989608192,0.1749585268769471,0.1458278308489964
c2c4a165-3ccd-4a79-9c32-14d681ab2957,30271,2022-07-18,1,-1.1197816772943812,-0.5738278489423483,0.07552261127908833,-0.4980985867946705,0.37798761189398955,0.6799584432789194
5fe67076-3770-41bc-8070-0249092cc396,28814,2022-07-12,0,-1.595140471849675,-2.035003182067721,-2.7264984224029183,-2.1481982832214817,0.10449970680325474,0.03923370207234013
22ccc6ea-4c9f-4d5e-b4f3-6a1c68edab21,31814,2022-07-18,0,-0.6568170020373906,-1.1224490535724694,-2.3857921685306107,-1.4069900473564252,0.19670923902418444,0.1941765363579662
a9a8d15c-d732-4dee-8b29-2c8746c9d089,5483,2022-03-07,0,-1.4345724493969418,-1.4761494179857009,-0.9432483280741126,-1.301387377337694,0.21393161621844384,0.23682024625133694
fa72dc53-fc21-4337-a40c-e586f89746d2,28751,2022-07-13,0,-1.7771012750977113,-1.1467429395060034,-1.146795722581429,-1.291741719445478,0.21555815263843775,0.2410206260478737
511a80d7-f955-4756-a189-cbc26e779276,30387,2022-07-18,1,-1.3522900288074486,-2.0458941700719686,-1.2041405742852,-1.6254216028872306,0.16445852144012302,0.12496694933703777
a30dec1c-a4db-49c5-9644-195d6a92ad9f,31441,2022-07-14,0,-1.7480897040895587,-2.106732625600508,-0.9543351870253689,-1.6670015476946967,0.15882435993745572,0.11447837227113274
1f99a3de-ee28-4a3b-9351-595a32e29cce,21225,2022-06-28,0,-1.257004342088437,-1.2892413862239105,-1.5921720087436013,-1.3757353590538557,0.2016947931816091,0.20615727435986478
23afebba-54c0-4846-8cb5-0c3b3e41c707,20795,2022-06-21,0,-1.4454226315100513,-1.239377311081872,-2.232170221021904,-1.5945335368617632,0.16874701575353782,0.13328281470850875
3c74577d-b862-4f96-8068-bc7a348cd7a6,5370,2022-03-05,0,-1.237344366905504,-1.7025868668874395,-3.246991908271847,-2.0743466547207605,0.11161530771985678,0.04647150651738841
e0db7eac-2dea-4a14-9fec-994e426437b1,32964,2022-07-29,0,-1.8418609116398559,-1.8511192665240235,-0.7053218604956092,-1.4937926490318567,0.18335315383503398,0.16369642945225532
c3d395e1-c11e-4fe5-9f80-4cc645343c1b,1374,2021-12-29,0,-2.2022331080850193,-2.23839120498685,-1.551938137983867,-2.0172743919285043,0.11740111881311233,0.052917643856172016
a66c8754-53a8-4070-9354-1d0a76705cbc,8508,2022-04-01,0,-1.4225526154687749,-1.7622623985100319,-1.2869593416204015,-1.5367852007747576,0.17700309805428896,0.1500843535115532
5cb8d6e0-754a-402d-898d-ef9019bf8c03,19165,2022-06-15,0,-1.5784787929815693,-1.3297875050105115,-1.9401533002643445,-1.576199897772543,0.17133434263657535,0.13843701265804717
05742558-08ed-4605-aff7-3e0d2cef5874,21601,2022-06-21,0,-1.5267904890484358,-1.8716463585338126,-1.8359996705957788,-1.7812790352913854,0.14414527098697968,0.08952318401673273
50325ae2-e3c5-45ba-a6a4-025a65283383,16302,2022-05-28,0,-1.545291568204344,-1.1060251809189414,-2.346841073742499,-1.5917093767698869,0.16914353549932348,0.13406606371834057
052ca2cc-7156-40d0-80db-55c3414794e6,32677,2022-07-29,0,-0.8722812020705792,-1.9650721009700396,-1.1221915935758988,-1.45243723693098,0.18962675625441935,0.1777104387315619
a32def07-2b77-4c55-973e-4254b0fdd14c,19910,2022-06-27,0,-1.3334585703713606,-2.2424425896945532,-2.3472345486446917,-2.065861772524762,0.11245942262124078,0.04738027699140087
9198479c-a628-4a92-81dd-92271a11234c,4738,2022-05-25,1,-1.1552653430837398,-0.29332586202807237,-0.21743465342910648,-0.4680456680051965,0.38507891196558064,0.6954139620167258
d16d9548-26a9-4c8b-8530-e2623a641730,17681,2022-06-06,0,-1.171106371378338,-2.280916179309873,-1.7297787046749031,-1.8548073063487793,0.13530945156606142,0.07616991972302897
a84b670c-6a57-4f90-9ab9-6d7e679dbcda,27773,2022-07-13,0,-1.4314352910425836,-1.315213829440648,-2.2435658595354075,-1.6297338949384685,0.16386681820990717,0.12384201480477319
68d937f2-8c9b-49ea-8360-31a9b719b46e,31683,2022-07-20,1,-0.9086781466378492,-1.3410854592637707,-2.205155859113469,-1.5094936013132152,0.1810138535363878,0.15861362658734668
1a5f8fda-8b61-4318-99e8-eff32e0d96b9,17970,2022-06-10,0,-1.537784188691419,-1.471520855180277,-2.2135441493023187,-1.7167886430656725,0.15228526930421238,0.10293555099156178
a1906e0e-7d69-4b61-8c58-2d60fe7beede,14784,2022-05-18,0,-2.4095682601103876,-0.5188339999303143,-1.0023103844328476,-1.1035805589675165,0.24906960684382784,0.3325952537770842
e45e4e96-e269-4a5b-ace5-419aca6a03c9,2967,2022-02-17,0,-2.131890735951268,-2.7341277881362167,-1.5550170392681295,-2.2300889339845718,0.09708084509605049,0.03247368315782559
670fbdb9-e24b-4ce4-98fd-f690e918f724,23095,2022-06-27,0,-1.4840339841389332,-0.6716485412775495,-1.3913476756165903,-1.0816039247807705,0.2532026088078379,0.34437920445690545
c4970a15-ee3e-418b-bfbb-718c707a63e2,31819,2022-07-18,1,-1.232559164969841,-1.7848380301016868,-1.1573068390728982,-1.463279221902438,0.1879662890741518,0.17394786290412664
38f03fe6-45c4-4195-88ce-53f36cbe9fb7,23785,2022-06-30,0,-1.181762467704403,-0.9502030875939242,-1.840863147828144,-1.2795663636919425,0.21762404711098612,0.24639476576034852
81add827-2d82-44cc-9d98-a7e92132c079,7134,2022-03-24,0,-1.546560590658095,-2.760283294767422,-0.8011863652087724,-1.8738070246590954,0.13310183229337716,0.07302915272808302
1ddc9414-896d-4783-8aa9-6d13dddb9103,5505,2022-03-23,0,-2.257769415587592,-2.252049849074726,-2.631957182812919,-2.371136622831525,0.08540031926989668,0.023382581285702753
908e93a4-a80a-4d54-aa6d-4f493f38b351,22432,2022-06-25,0,-2.535738148694352,-2.0515659944266127,-1.5910807929217305,-2.020175177441679,0.11710087836957377,0.05257055755950472
84f6900b-c3ab-41e2-ae49-bf264d574a1c,19178,2022-06-16,0,-1.2710411270740265,-1.0318767871201004,-2.621908173654288,-1.5797943151351017,0.17082461398743226,0.1374134896494296
a662978d-bb7f-4880-8ffc-65d96502335e,13088,2022-04-19,0,-1.0958449118280351,-0.6878920636249362,-1.2792600307643378,-0.9650452885248635,0.27586918205813094,0.40982320615995577
fa601805-7f4d-47b8-bec6-445daf522b50,29674,2022-07-13,0,-1.2659526761294917,-1.8226813218141518,-1.902485379701804,-1.719372991251852,0.15195194397198564,0.10236544601160512
83c029df-8c26-477b-94ff-00271d0a467d,14695,2022-05-11,0,-1.2110456624939279,-0.31220267019932624,-2.7116748793939967,-1.2627729432774326,0.2204969148312872,0.25393856060651177
8a3c3b45-ccbb-40f6-b6eb-9203f2303d90,29418,2022-07-13,0,-1.1380698881677251,-1.1793933418810816,-1.5602613800276175,-1.2879580393524357,0.2161986343798923,0.24268211747800175
c734830f-6bd9-4623-901c-5d881c3d1492,28283,2022-07-12,0,-1.6170861322567076,-2.22923974780557,-0.8591737332845448,-1.663723951727814,0.15926273389267007,0.11527650320325473
467a7a93-e4f1-40bd-9c6e-dd6d5e270ad4,24351,2022-06-30,1,-0.9294828908426285,-1.300202629454303,-0.5874701534796569,-0.9939900220214776,0.2701246943577389,0.39316795162625084
9dd01868-105c-43c6-bfb5-66a4b700557c,21598,2022-06-27,0,-1.1741822056874933,-0.7993312746038121,-1.8002197392569175,-1.1958224127955215,0.23221921956993682,0.28549250280240324
4784c5b2-0a08-4cfc-a24e-31cf97aa2483,4446,2022-03-03,0,-1.0700136828605227,-2.1915461054366014,-0.9076565717264315,-1.5355878927939508,0.1771775809577389,0.15045048317279253
8d259732-b7d8-41d8-98a3-0b82959610f2,30412,2022-07-14,0,-1.9389611158534592,-2.3724358917489754,-0.7625143800636632,-1.77366102467056,0.14508763534354513,0.09102142115121868
06fee6d3-dac9-45b6-9e45-7d445242c5c4,29184,2022-07-18,0,-1.288179592366881,-0.2372803265514879,-1.799028694445017,-0.9631291517360223,0.27625212418827316,0.4109335725299108
a24a94d5-32eb-4da2-82a6-45b162af7cac,28922,2022-07-20,0,-0.9784185157100482,-1.5067304326833495,-1.2742174720059747,-1.3131396739695043,0.21196193732100505,0.23177111097930403
97f69329-2e59-4949-bd23-64354c5f78de,12820,2022-06-30,0,-1.204721740732939,-2.288604842717513,-0.5589101679928716,-1.5031063800964222,0.1819626752117782,0.16066571176917593
3cf38ac8-c254-4b3e-88a7-2807670733d5,3646,2022-02-17,0,-1.237344366905504,-1.1289252431484051,-0.5840499485605974,-0.9849503002903175,0.2719106409343769,0.3983448829637087
646d9127-8156-4d1b-b327-8fe27914dca7,15749,2022-05-28,0,-0.1601663223999097,-0.9933170920142004,-0.5781601045244865,-0.6729937488811023,0.33782681479637805,0.5829096854015926
325f332e-a98b-493c-b459-601936ab1bfe,20283,2022-06-27,0,-0.9081060029281502,-0.6600187310373772,-2.2761037382219915,-1.2180651557994855,0.22827712643861092,0.2747517153123354
70726b4b-150b-45cf-b0d8-77761aada579,19943,2022-06-30,1,-1.094751192665808,-0.36816424211295734,-2.0268442907513866,-1.049470055818026,0.25932687763071277,0.36195643469721395
13672ce1-19fc-4f26-b673-8d70d90d26aa,25657,2022-07-18,0,-1.231295119074732,-0.35072652371627844,-0.9017717058646898,-0.7240813071147303,0.32649488520319914,0.5528966625806393
fc80ed06-9eaa-4804-9357-292e943910fb,6585,2022-03-11,0,-1.6234667225725574,-1.4838892020660237,-0.415303245305764,-1.184730385186846,0.2342027266194322,0.2909419273349221
a66b1bc8-210c-4b82-bf5f-0779d42bfd47,23800,2022-06-30,0,-1.3529739042853712,-1.7388374212169309,-1.5160524038457321,-1.5810254569376008,0.1706503013374429,0.13706438319391068
7c23d76e-87ff-4516-bb3c-0ceb7bfc0ff0,23732,2022-06-29,1,-0.46232506359424225,-1.5878772180134373,-0.40628534881044537,-0.962706743044095,0.2763365872492361,0.4111784731928291
5967bc13-22ab-4c24-8dc4-ce149dad8d4d,27317,2022-07-31,0,-1.3528236443212078,-0.623938674146945,-2.809287984448483,-1.4690405034805023,0.18708849652025972,0.17197420654325146
eceb4d92-6a56-486f-b14d-e24a8899e96c,20100,2022-06-18,1,-1.1875791015521908,-1.2556808074027972,-1.7362658632597379,-1.3889987823728094,0.19956764364516483,0.20100736068924874
76c615b0-1e19-4de4-b75e-6c0f3bc53e59,30093,2022-07-13,0,-1.3137380738139728,-2.7080002693593297,-1.8701381319057562,-2.12758270177329,0.1064446924747842,0.041137664130384576
34da84b8-aad8-47a9-8ef8-d2f81a27eaaf,17521,2022-06-08,0,-1.1107066818091758,-1.5724887531745,-1.227892970843879,-1.359454184237983,0.2043290259669398,0.2126115857508215
cccfaf0b-a108-4f5c-9d99-0b5c856a8738,17093,2022-06-02,0,-2.4643861772928415,-2.0470488118577603,-2.5374292183545726,-2.2950543319218406,0.09153338822062645,0.027925387006304335
94a9d22b-4062-46fc-9929-88f0d61a6e6b,13507,2022-04-26,0,-1.269441725340096,-1.57774932742488,-1.599835609495518,-1.5136853263872776,0.180393270047373,0.15727850308037575
55c4fc59-98b0-41f5-aa04-9cc77399219f,16066,2022-05-25,0,-1.4352081646299408,-1.2492461712228125,-1.4023737344648766,-1.3394869743114919,0.20759443810613332,0.22072682409770972
9fea1883-5039-49c5-b9d7-0e072fcff0d5,1297,2021-12-01,0,-2.1474766754819186,-2.564251222497969,-2.0325563143990073,-2.3035676551735995,0.09082792005692071,0.027377229787684733
c14cb220-b98a-4841-9636-0989610a98a1,16251,2022-05-26,0,-1.8838083244346326,-0.9528847809821471,-1.399297355455628,-1.305385094062998,0.2132601095089229,0.23509423512434252
f28fe208-7037-49ad-8813-8bf98f8692cf,13618,2022-05-11,1,-1.2926803277891918,-0.7436788542442548,-1.532270897688743,-1.1144127266273816,0.24704913551142138,0.3268620598057895
f99b8f60-17a7-493c-83f3-7beb5bafe6a3,10678,2022-03-26,0,-1.3017506677840547,-2.551491331242121,-1.0606857846068352,-1.8019012591898274,0.14161978343067053,0.08557843511144607
ad3c1fd0-71f7-440b-be30-8df7d05f0031,27316,2022-07-13,0,-1.4216539452984904,-1.046227559421646,-1.2006267796879877,-1.1804393864558862,0.23497320257941232,0.2930664375454048
d41ce6d5-9406-47eb-9e8d-b0b4ddc22399,7829,2022-03-16,0,-0.9715046309487384,-2.0260285053132048,-2.0582881658384533,-1.7934885089722046,0.14264555441637689,0.08716828999869015
5ad5c51b-d941-4784-a31a-f8ab8c554909,10777,2022-04-11,0,-1.4814962602997306,-1.9715201598964824,-2.3590122454471665,-1.9789372095099416,0.12143217757557846,0.05771250048086536
9edc2c0c-a204-49a0-9e47-64670aa40dd3,34402,2022-07-29,0,-1.8939078488635246,-1.8250231626856563,-2.553382740569791,-2.066658109650648,0.11237996290692193,0.04729427244735428
866fc0c6-4de3-4457-ab2c-d8febf863712,2009,2022-01-27,1,-1.34020116519489,-0.35194956439093883,-1.5737705522515832,-0.9580119388126473,0.27727641435753136,0.4139033257644168
e50675d0-2b5f-430f-9ca0-b37c0f084f29,6392,2022-05-10,0,-1.5986593804121323,-2.267114168866205,-1.4550738831059222,-1.8616370789360805,0.13451235116208488,0.07502689912453299
64ecdcd0-cf01-4021-b4f0-79f5b2ac0749,21570,2022-06-22,0,-0.9942491092849126,-0.6978858695440822,-2.663540845036291,-1.3754024570870578,0.2017484003831272,0.20628778122221605
d67f1854-dafa-4a7c-9bc8-311efb2610d8,17549,2022-06-08,0,-1.2274893359866768,-1.4877161127584826,-2.229724410766169,-1.65788652648335,0.16004590966705998,0.11670996726349785
ade1b413-3aa4-4758-a455-8858c2e05d94,17898,2022-06-09,0,-1.8105317091118036,-1.4091522065554543,-1.954493761232416,-1.6705253740932728,0.15835414540991757,0.11362565312923573
9484499e-6930-4ffb-b4d6-5f3699458772,20085,2022-06-15,1,-0.2578678875384659,-1.21092337331239,-0.969054453875157,-0.9167412465588454,0.2856223528185519,0.4380661206065144
42b71839-3436-4ad0-91c1-5bf0e102761c,21125,2022-06-29,1,-1.705104116948367,-2.199510934712869,-0.9472145391580566,-1.697585484005042,0.1547808779107975,0.10726038733204094
f60676f9-1334-4cc2-abc6-031fa02388ae,1300,2021-11-25,0,-1.564133621894315,-1.6319589453353103,-2.099238097199546,-1.7612156580217944,0.14663815258684754,0.09351763019579819
588f500a-41f4-4068-9d09-37062664cb5e,33631,2022-07-29,0,-1.0698507406985296,-0.38069023487200526,-1.4117487651894882,-0.8588252956105256,0.2975848334824588,0.47244965754350493
8777b1a9-6b83-4b5c-b91c-8a3fd452af6d,21288,2022-06-22,1,-1.576008172416961,-0.8234256756777432,-1.7776676801022961,-1.2923346712993746,0.2154579056387937,0.24076095353628735
8cede8ca-4878-4059-aff9-853ec9ad4d83,13335,2022-06-30,0,-1.4359637988728005,-0.4629321163998716,-1.516781341324794,-1.013422663095371,0.2663105645249733,0.3821213497956885
051d5334-7f21-4a82-82fe-f60ca4593b06,16559,2022-05-31,0,-1.7938995685272516,-1.8490513067983447,-2.388061419535362,-2.0034595419444687,0.11884017055409642,0.05460050483031355
3116692e-e0ce-4822-8d81-0c5f59a2d8d8,18561,2022-06-13,0,-1.3263573422572956,-0.6583071880687272,-1.2981091246956924,-1.0102973238864572,0.26692166802932804,0.3838900942571401
c10bb98c-24bb-4394-8438-adc981ed72c5,30251,2022-07-29,0,-0.9417831779304038,-1.5436709732988843,-2.3221089724678343,-1.6465525601065083,0.16157542544868891,0.11953738744772864
ca82f643-08af-4e67-b1f0-095b3d0d0ffc,18591,2022-06-14,0,-1.362938901096775,-0.47800914496193414,-1.7979366821152476,-1.0907205253904748,0.25148262304728963,0.33946657049896756
213febdb-db84-498b-ae4c-3e47388049c2,6926,2022-03-14,0,-1.3252525462387361,-1.5832298062449013,-1.9074096570371397,-1.6243907901890773,0.16460021638514424,0.12523714822501084
4167fa14-f393-4084-8b06-e46c3d0fe26f,15710,2022-05-30,1,-1.5908980358743074,-1.3143370670655845,-1.7996215618246367,-1.528384283266897,0.17823020742952253,0.15266883590196828
82947257-1e49-4693-9271-2f67b382fd3b,27064,2022-07-05,0,-1.580127157631173,-0.5124974640356181,-1.759897190617742,-1.144746208803054,0.24145001741252548,0.3110839086258251
b3556e25-2cdf-4ddd-89cd-aa2847999340,21277,2022-07-29,0,-1.655450904431578,-1.0139240065268655,0.05824602306768083,-0.82910248387064,0.30383487867969783,0.4902185479324349
bf2f71ee-e102-41bd-96b4-5c0909a464ca,3029,2022-02-16,0,-0.025157824866241445,-1.4888127797031872,-0.3336008501669161,-0.7940564419344456,0.3112983369974416,0.511198114302294
6058efd7-361d-4322-9841-431cf688d526,2653,2022-02-27,1,-2.3001565314185264,-1.7663283483255943,-0.7746977648894511,-1.5817033495717645,0.17055438144178386,0.1368724764939584
48b251d7-3385-48b0-8c30-0e6db0e1b1dc,1894,2022-01-27,0,-1.539972750754922,-1.5473105367216227,-3.297750170654703,-2.0882591324685364,0.11024321962465217,0.04501720668684957
