USER_ID,LOAN_ID,DISBURSED_DATE,BAD_FLAG,LAST_1_MONTH_CUSTOMERS,LAST_2_MONTH_CUSTOMERS,LAST_3_MONTH_CUSTOMERS,RATIO_OF_CUSTOMERS_ADDED_L1_L3_MNTH,DELETED_CUSTOMERS,LAST_1_MONTH_BOOKS,LAST_2_MONTH_BOOKS,LAST_3_MONTH_BOOKS,RATIO_OF_BOOKS_ADDED_L1_L3_MNTH,DELETED_BOOKS,TOTAL_APPS,BUSINESS_APPS,FINANCE_APPS,BUSINESS_TOTALAPPS_PROPORTION,FINANCE_TOTALAPPS_PROPORTION,DEVICE_CARRIER_GROUP,PRICE,BUSINESS_CARD_FLAG,pred_train1,logodds_score,Calib_PD,Act_pred
8d75c0e7-41b7-463b-899f-02259c3712b2,24877,29/06/22,0,0,0,0,,2,0,0,0,,0,372,27,120,0.072581,0.322581,AIRTEL,7.5,,0.023220764,-3.7392137,0.054133015,0.062666667
e9710bdb-58a9-4b28-9289-39451d7fd064,1327,30/12/21,0,4,6,6,0.666667,15,0,0,0,,0,143,17,13,0.118881,0.090909,JIO,15,,0.02322477,-3.7390373,0.054136019,0.062666667
af834684-34e4-4c42-bf97-da8d19b2318f,2954,16/02/22,0,5,11,14,0.357143,3,1,1,1,1,0,133,13,21,0.097744,0.157895,JIO,15.5,,0.023249475,-3.7379487,0.054154558,0.062666667
e70a9d21-a1b5-4260-9e47-0f25f3345317,22443,28/06/22,0,11,19,31,0.354839,328,0,0,0,,0,84,8,18,0.095238,0.214286,AIRTEL,,,0.023258645,-3.737545,0.054161434,0.062666667
2001d174-b743-48d5-beb7-b82f7fab0567,1713,10/01/22,0,22,23,26,0.846154,93,2,2,2,1,13,108,8,26,0.074074,0.240741,AIRTEL,16,,0.023294209,-3.7359807,0.054188086,0.062666667
8634cd8f-3054-4ea1-8f6e-131e5a444b3b,15021,16/06/22,0,15,19,23,0.652174,9,0,0,0,,0,72,2,16,0.027778,0.222222,JIO,,,0.02334506,-3.733748,0.054226151,0.083808845
5e0ce216-0435-43af-a2c3-f0c735f03ca7,15567,15/06/22,0,0,2,5,0,2,0,0,0,,0,92,12,23,0.130435,0.25,AIRTEL,10.5,,0.023350874,-3.733493,0.054230498,0.062666667
c7914790-1262-4c89-890c-f39c87669392,3112,11/02/22,0,8,18,20,0.4,1,0,0,0,,0,100,3,13,0.03,0.13,AIRTEL,30,,0.023378847,-3.7322671,0.05425141,0.083808845
8ac203af-658f-48a6-817c-fb366d8a8888,2510,23/02/22,0,7,14,20,0.35,2,0,0,0,,0,39,4,5,0.102564,0.128205,VI,,,0.023398185,-3.7314205,0.054265856,0.062666667
eb75b959-6e79-4bf3-9d75-403dafbce578,1237,29/10/21,0,1,3,17,0.058824,116,0,0,0,,7,109,8,32,0.073394,0.293578,JIO,30,,0.02340535,-3.731107,0.054271207,0.062666667
ba07dceb-3e6b-4314-a83d-c6a84450f7eb,1774,09/02/22,0,3,5,5,0.6,1,0,0,0,,0,85,10,9,0.117647,0.105882,JIO,17,,0.023437493,-3.7297018,0.054295195,0.062666667
41bfe4a5-8af1-469d-bee3-cadcc0b29e21,12849,21/05/22,1,15,36,51,0.294118,44,0,0,0,,0,97,9,17,0.092784,0.175258,AIRTEL,10.5,,0.02343853,-3.7296565,0.054295968,0.062666667
ac6e2f48-31d9-4ae5-acef-2639fad8f878,1233,29/10/21,0,3,3,4,0.75,3,0,0,0,,0,144,13,28,0.090278,0.194444,AIRTEL,14,,0.023469055,-3.7283237,0.054318729,0.062666667
01a304e4-4301-456b-a43c-1275dccba1e1,11709,13/05/22,0,1,1,2,0.5,0,0,0,0,,0,141,16,36,0.113475,0.255319,JIO,17.2,,0.023486491,-3.7275631,0.054331722,0.062666667
8f4c59e6-a22a-48c5-991f-9cad9936288a,19071,15/06/22,0,0,1,1,0,2,0,0,0,,0,212,15,25,0.070755,0.117925,AIRTEL,43,,0.023518503,-3.7261684,0.054355556,0.062666667
6227765e-099b-4bd3-ab47-feaf7eee5e17,9952,25/05/22,0,1,5,6,0.166667,25,0,1,1,0,2,158,24,27,0.151899,0.170886,OTHERS,13,,0.023527822,-3.7257626,0.054362492,0.062666667
c2f49287-d755-4a3d-b14c-dd7985cbadea,3709,22/02/22,0,4,7,15,0.266667,1,0,0,0,,0,93,2,25,0.021505,0.268817,VI,20,,0.02352836,-3.7257392,0.054362891,0.083808845
87a560c7-7a1c-4aa1-99d9-79534ac6fb40,6299,28/05/22,0,0,2,4,0,20,0,0,0,,0,75,7,8,0.093333,0.106667,AIRTEL,40,,0.023532128,-3.7255752,0.054365695,0.062666667
8ac203af-658f-48a6-817c-fb366d8a8888,16499,02/06/22,0,16,25,25,0.64,3,0,0,0,,0,39,4,5,0.102564,0.128205,VI,20,,0.023536203,-3.7253978,0.054368728,0.062666667
46030c44-1921-4ecc-9ee9-d66ac92dbe2c,16709,31/05/22,0,0,0,0,,33,0,0,0,,2,52,18,11,0.346154,0.211538,AIRTEL,8,,0.023559382,-3.7243898,0.054385964,0.062666667
0b54b782-722b-4e9f-86b7-a18bc59e515b,13648,26/04/22,0,17,27,33,0.515152,168,0,0,0,,0,134,21,29,0.156716,0.216418,JIO,16,,0.023566261,-3.7240908,0.054391077,0.062666667
0b54b782-722b-4e9f-86b7-a18bc59e515b,1144,25/10/21,0,28,43,49,0.571429,144,0,0,0,,0,134,21,29,0.156716,0.216418,JIO,16,,0.023566261,-3.7240908,0.054391077,0.062666667
7ccd2821-8762-4511-80b1-20fa7a58d389,436,26/09/21,0,13,13,13,1,0,0,0,0,,0,66,4,8,0.060606,0.121212,AIRTEL,,,0.023606952,-3.722324,0.054421303,0.083808845
45833ddd-2343-4522-a0c0-316ea14673c9,11198,28/03/22,0,0,0,0,,,0,0,0,,0,92,6,23,0.065217,0.25,JIO,30,,0.023638595,-3.720952,0.054444783,0.062666667
af1b0e77-0b27-413b-be30-3a2794dc0a4b,18468,13/06/22,0,2,3,3,0.666667,7,0,0,0,,0,92,17,16,0.184783,0.173913,AIRTEL,13,,0.023662737,-3.7199066,0.054462682,0.062666667
eaa5d738-ef85-4f02-ad0b-58f7bcc4a201,13530,21/04/22,0,1,5,5,0.2,0,0,0,0,,0,60,9,7,0.15,0.116667,AIRTEL,23,,0.023666406,-3.7197478,0.054465401,0.062666667
f80d15d5-f341-4c77-9bbf-22cc71fd90fe,4189,23/02/22,0,3,9,11,0.272727,23,0,0,0,,0,127,11,27,0.086614,0.212598,AIRTEL,,,0.023669772,-3.719602,0.054467896,0.062666667
ab0af73d-bcee-425e-a9e6-4374e8a1681a,5608,20/06/22,0,0,0,0,,1,0,0,0,,0,18,2,6,0.111111,0.333333,AIRTEL,17,,0.02369706,-3.718422,0.05448811,0.062666667
6b8eae17-d97c-42e1-b78e-58709dc68ed4,1225,29/10/21,0,0,0,0,,0,0,0,0,,0,223,21,46,0.09417,0.206278,JIO,30,,0.023698736,-3.7183495,0.054489352,0.062666667
0c91fd80-f228-48a2-8829-49e585c349e5,21883,27/06/22,0,4,9,13,0.307692,0,0,0,0,,0,143,11,21,0.076923,0.146853,JIO,,,0.023730312,-3.7169857,0.05451272,0.062666667
e3e15213-a051-45e2-96f1-db0c615fe0bd,16152,24/05/22,0,2,4,5,0.4,10,0,0,0,,0,213,23,54,0.107981,0.253521,JIO,13,,0.023749832,-3.7161434,0.054527158,0.062666667
2a10bd02-2467-4692-b308-735431b57ae7,17087,31/05/22,0,0,0,0,,,0,0,0,,0,53,6,12,0.113208,0.226415,JIO,34.5,,0.02375123,-3.716083,0.054528193,0.062666667
d206533a-4630-4e0c-ba98-8f7521df81db,12571,12/04/22,1,3,3,4,0.75,0,0,0,0,,0,130,5,19,0.038462,0.146154,JIO,30,,0.023809275,-3.7135828,0.054571071,0.083808845
dad59c1f-1351-469d-a88a-e4d462e9e7d5,11019,21/05/22,0,1,2,5,0.2,20,0,0,0,,1,81,12,19,0.148148,0.234568,JIO,11,,0.023834202,-3.7125108,0.054589464,0.062666667
1a7c7543-bfe7-4bdf-b6ba-08c16055d403,12843,22/04/22,0,1,1,1,1,11,0,0,0,,1,99,8,35,0.080808,0.353535,AIRTEL,16,,0.023850726,-3.7118008,0.05460165,0.062666667
414d122e-2124-46f5-a807-be8cdc47af6d,19017,15/06/22,0,0,0,0,,,0,0,0,,0,16,0,5,0,0.3125,AIRTEL,23,,0.023856927,-3.7115345,0.054606222,0.083808845
47d643f6-e3c3-4c1b-87b9-b340721f7326,16324,15/06/22,0,9,9,13,0.692308,50,0,0,0,,0,131,9,14,0.068702,0.10687,AIRTEL,31,,0.02387644,-3.710697,0.054620601,0.062666667
2c8d82ff-8a0e-4b02-a319-3fac5e902fad,21120,20/06/22,0,0,0,0,,0,0,0,0,,0,126,12,27,0.095238,0.214286,JIO,27,,0.023892898,-3.709991,0.054632724,0.062666667
b04ca4db-1a82-47e6-a589-ca00c82f0fe8,2265,03/02/22,1,0,0,0,,0,0,0,0,,0,87,8,20,0.091954,0.229885,AIRTEL,29,,0.023892898,-3.709991,0.054632724,0.062666667
380f0e33-a8f0-4077-9aaf-6b45b55610d8,1163,25/10/21,0,8,9,13,0.615385,0,0,0,0,,0,179,15,25,0.083799,0.139665,JIO,18,,0.023933863,-3.708236,0.054662873,0.062666667
5197f9f3-591d-4fd5-bb23-d05749ce995a,16300,03/06/22,0,6,14,16,0.375,3,0,0,0,,0,98,13,5,0.132653,0.05102,AIRTEL,24,,0.023945998,-3.7077167,0.054671796,0.062666667
7d140bf6-3c7e-4d01-bec1-027d42c079f1,20123,23/06/22,0,4,6,6,0.666667,23,0,0,0,,0,52,7,7,0.134615,0.134615,JIO,17,,0.02400401,-3.7052376,0.054714417,0.062666667
5d4d4c7c-5ee6-49b8-8914-10ca8793c59c,14604,16/05/22,0,0,0,0,,,0,0,0,,0,54,1,9,0.018519,0.166667,JIO,70,,0.024017937,-3.7046432,0.05472464,0.083808845
5d4d4c7c-5ee6-49b8-8914-10ca8793c59c,1985,24/01/22,0,0,0,0,,,0,0,0,,0,54,1,9,0.018519,0.166667,JIO,70,,0.024017937,-3.7046432,0.05472464,0.083808845
c1471541-b6f0-421f-b2b5-6400074a38b1,5419,04/03/22,0,2,2,4,0.5,12,0,0,0,,2,99,13,20,0.131313,0.20202,AIRTEL,13,,0.024018323,-3.7046268,0.054724923,0.062666667
3918faff-9447-4886-b6f9-01edd9129956,1721,27/01/22,0,0,0,0,,1,0,0,0,,0,34,7,1,0.205882,0.029412,JIO,15,,0.024075726,-3.7021809,0.054767012,0.062666667
b2c4c552-f892-45db-aee8-eb837d243bc7,8961,23/03/22,0,0,1,1,0,0,0,0,0,,0,33,6,6,0.181818,0.181818,JIO,21,,0.024111643,-3.7006533,0.054793313,0.062666667
7229926a-c32a-4a8d-b1bd-af757aebc200,1189,25/10/21,0,0,0,0,,0,0,0,0,,0,293,21,62,0.071672,0.211604,AIRTEL,28,,0.024131976,-3.6997895,0.05480819,0.062666667
7229926a-c32a-4a8d-b1bd-af757aebc200,4905,28/02/22,0,0,0,0,,0,0,0,0,,0,293,21,62,0.071672,0.211604,VI,28,,0.024131976,-3.6997895,0.05480819,0.062666667
7229926a-c32a-4a8d-b1bd-af757aebc200,14137,12/05/22,0,0,0,0,,0,0,0,0,,0,293,21,62,0.071672,0.211604,VI,28,,0.024131976,-3.6997895,0.05480819,0.062666667
c08883f6-b5ea-4113-b857-d9b6743e0446,18329,15/06/22,0,1,4,5,0.2,24,0,0,0,,3,131,18,26,0.137405,0.198473,JIO,,,0.024141245,-3.6993961,0.054814967,0.062666667
f891e539-4b37-4d5a-89a2-2e441ef8cd2a,5272,03/03/22,0,0,0,0,,,0,0,0,,0,71,5,17,0.070423,0.239437,AIRTEL,25,,0.024171593,-3.6981087,0.054837152,0.062666667
fdd9f8be-f006-4247-a771-224f769e4078,19500,29/06/22,0,9,9,11,0.818182,15,1,1,1,1,0,88,10,12,0.113636,0.136364,AIRTEL,16,,0.024177998,-3.697837,0.054841833,0.062666667
fb02c6dc-d23e-4769-8ffa-55c485a49c15,19213,20/06/22,0,1,2,3,0.333333,3,0,0,0,,0,92,10,21,0.108696,0.228261,JIO,,,0.024218775,-3.6961102,0.054871605,0.062666667
3bc5992a-4e30-45a2-b646-1d9d80c63805,297,17/02/22,1,55,67,78,0.705128,76,1,1,1,1,0,146,21,30,0.143836,0.205479,AIRTEL,9.5,,0.024243055,-3.6950834,0.054889315,0.062666667
5232a76b-71dc-4393-a188-adddca62e647,334,17/09/21,1,1,1,1,1,0,0,0,0,,0,153,22,13,0.143791,0.084967,JIO,20.5,,0.024305826,-3.692433,0.054935051,0.062666667
47af867b-de7d-4b5c-ab56-5992a407c7be,11508,13/05/22,0,2,3,8,0.25,52,0,0,0,,0,76,8,22,0.105263,0.289474,JIO,10.5,,0.02432121,-3.6917846,0.054946247,0.062666667
9fec1252-d298-4b09-bda5-91cfc526502d,1952,24/01/22,0,1,4,6,0.166667,8,0,0,0,,0,170,16,30,0.094118,0.176471,JIO,23,,0.024326077,-3.6915796,0.054949788,0.062666667
3eb6fdba-e705-4755-9c99-edf0d13b2c31,22087,21/06/22,0,23,45,69,0.333333,78,0,0,0,,1,45,2,6,0.044444,0.133333,JIO,70,1,0.024340736,-3.690962,0.054960452,0.083808845
bb89fa20-6e2f-434f-8f51-37822c72824c,2148,31/01/22,0,2,3,3,0.666667,0,0,0,0,,0,107,7,12,0.065421,0.11215,JIO,28,,0.024344452,-3.6908057,0.054963153,0.062666667
478a3a8a-47b7-4ccb-bc75-18a9b4b55a5c,22482,28/06/22,0,1,1,1,1,51,1,1,1,1,0,21,1,8,0.047619,0.380952,JIO,,,0.024352385,-3.6904716,0.054968923,0.083808845
48b251d7-3385-48b0-8c30-0e6db0e1b1dc,1894,27/01/22,0,0,1,2,0,3,0,0,0,,0,92,13,23,0.141304,0.25,AIRTEL,23,,0.024375413,-3.689503,0.054985658,0.062666667
93b45c12-ea27-41e6-8082-aae5596ae95f,978,23/10/21,0,3,13,38,0.078947,57,0,0,0,,0,78,10,17,0.128205,0.217949,JIO,25,,0.024384044,-3.68914,0.054991928,0.062666667
af834684-34e4-4c42-bf97-da8d19b2318f,14115,09/05/22,0,5,32,57,0.087719,5,0,0,0,,0,133,13,21,0.097744,0.157895,JIO,15.5,,0.024405628,-3.6882331,0.055007603,0.062666667
aec2621e-65e3-45e8-8e5b-f7b3f13010b0,18216,15/06/22,0,2,2,2,1,1,0,0,0,,0,130,11,28,0.084615,0.215385,JIO,18,,0.024484923,-3.6849082,0.055065104,0.062666667
67852aa8-7403-404c-b291-a7415f1894a0,19200,21/06/22,0,0,0,0,,0,0,0,0,,0,134,6,37,0.044776,0.276119,AIRTEL,17,,0.024520865,-3.6834044,0.055091127,0.083808845
5640cf80-bfef-4210-9741-dfb20f348a53,14055,16/05/22,0,0,0,0,,0,0,0,0,,0,29,3,3,0.103448,0.103448,AIRTEL,70,,0.024533447,-3.6828785,0.055100232,0.062666667
23fb4e92-7bfc-4107-9996-5af25b49c73a,18792,28/06/22,0,5,5,5,1,5,0,0,0,,0,53,2,18,0.037736,0.339623,JIO,,,0.024572538,-3.6812463,0.055128497,0.083808845
80dc5348-8591-4fb8-ae36-7fbc9ccf3cc8,21084,27/06/22,0,4,6,6,0.666667,28,0,0,0,,0,200,14,36,0.07,0.18,JIO,20,,0.024578946,-3.680979,0.055133126,0.062666667
92d6a599-db89-4795-ac6f-279be562ec95,1151,25/10/21,0,8,12,13,0.615385,34,0,0,0,,0,82,6,14,0.073171,0.170732,AIRTEL,12.5,,0.02464817,-3.6780956,0.055183095,0.062666667
0ce5d177-fc1f-4212-b7d9-e3949822b417,1022,12/10/21,0,0,0,0,,,0,0,0,,0,39,3,14,0.076923,0.358974,AIRTEL,9,,0.024672782,-3.6770723,0.055200839,0.062666667
0ce5d177-fc1f-4212-b7d9-e3949822b417,13958,26/04/22,0,0,0,0,,,0,0,0,,0,39,3,14,0.076923,0.358974,AIRTEL,9,,0.024672782,-3.6770723,0.055200839,0.062666667
96511edf-e78c-4b42-bf93-dec7c77c7dc7,18942,17/06/22,0,0,0,0,,3,0,0,0,,0,21,1,7,0.047619,0.333333,JIO,23,,0.024678458,-3.6768365,0.055204928,0.083808845
e13dd934-46c0-4c33-8f82-2f3db1f0245e,15126,06/06/22,0,2,8,15,0.133333,107,0,0,0,,1,375,33,59,0.088,0.157333,JIO,15,,0.024687877,-3.6764452,0.055211714,0.062666667
096772d8-ece7-4a06-81c7-3fa7e0cae2e6,19468,27/06/22,0,1,1,1,1,0,0,0,0,,0,144,18,9,0.125,0.0625,JIO,25,,0.024702441,-3.6758406,0.055222202,0.062666667
7270623e-060d-4f72-a852-d51d682edeea,13860,29/04/22,0,1,1,2,0.5,1,0,0,0,,0,137,8,37,0.058394,0.270073,JIO,22.5,,0.02476356,-3.6733067,0.055266179,0.083808845
f5f4ee9a-0bd6-414a-8503-ce27b32da3f5,14592,07/05/22,0,0,0,0,,3,0,0,0,,0,17,2,5,0.117647,0.294118,JIO,15,,0.024783704,-3.672473,0.055280656,0.062666667
a1fcdeed-8c0c-4602-95ab-64149401e734,18045,10/06/22,0,4,4,8,0.5,13,1,1,1,1,1,91,5,11,0.054945,0.120879,JIO,50,,0.024826953,-3.670685,0.055311713,0.083808845
d0ff50c8-1ba1-439c-8c35-ac1fa25f7a12,18633,15/06/22,0,3,7,8,0.375,2,0,0,0,,0,87,6,20,0.068966,0.229885,JIO,17.2,,0.024870917,-3.6688707,0.055343246,0.062666667
64a350bb-40de-47ce-a493-dcc28692359b,18301,16/06/22,0,4,4,6,0.666667,18,0,0,0,,1,134,18,13,0.134328,0.097015,AIRTEL,,,0.024924291,-3.6666722,0.055381477,0.062666667
a9a8d15c-d732-4dee-8b29-2c8746c9d089,5483,07/03/22,0,2,6,17,0.117647,1,0,0,0,,0,99,6,17,0.060606,0.171717,JIO,21,,0.024928307,-3.666507,0.055384351,0.083808845
9242fa2c-0031-427f-b13a-dccfcea3e489,20255,16/06/22,0,8,14,20,0.4,1,0,0,0,,0,141,12,14,0.085106,0.099291,JIO,16,,0.024943333,-3.665889,0.055395103,0.062666667
1088640b-c820-45e4-b940-74849d26fc69,14540,10/06/22,0,2,3,3,0.666667,30,0,0,0,,0,,,,,,AIRTEL,70,1,0.024944128,-3.6658564,0.055395672,0.083808845
6ef6e96d-5291-4946-9b8c-e02427144af8,20075,21/06/22,0,5,9,23,0.217391,3,0,0,0,,0,,,,,,AIRTEL,28,,0.024961995,-3.665122,0.05540845,0.083808845
782d4232-01db-4aca-954a-61cf7cb5e40d,25675,30/06/22,0,0,0,1,0,0,0,0,0,,0,324,7,25,0.021605,0.07716,missing,28,,0.024978647,-3.664438,0.055420356,0.083808845
a5d23b23-f615-4485-a507-ca80fe8c94ba,2451,17/02/22,0,0,4,10,0,18,0,0,0,,0,109,8,19,0.073394,0.174312,JIO,28,,0.025009872,-3.6631567,0.055442663,0.062666667
4afc75b0-c6ab-444f-b9dd-13707955760c,13321,19/04/22,0,3,4,6,0.5,2,0,0,0,,0,178,15,45,0.08427,0.252809,JIO,17.2,,0.025026096,-3.6624916,0.055454248,0.062666667
ded6486f-2cda-44d9-90c2-83f994a435f2,18490,13/06/22,0,0,2,4,0,2,0,0,0,,0,145,8,50,0.055172,0.344828,JIO,11,,0.025026772,-3.662464,0.05545473,0.083808845
9d5ad4a9-f509-4d56-a328-e33508b97a87,19975,15/06/22,0,4,7,9,0.444444,1,0,0,0,,0,60,4,10,0.066667,0.166667,AIRTEL,25,,0.025089633,-3.659891,0.055499562,0.062666667
c38b9170-ccc7-4736-a115-66ae749fadca,14282,05/05/22,0,15,27,30,0.5,30,0,0,0,,0,64,7,9,0.109375,0.140625,AIRTEL,20.5,,0.02513371,-3.6580904,0.055530955,0.062666667
cfc345ed-7161-458a-a344-d379db442c01,15993,03/06/22,0,0,0,0,,0,0,0,0,,0,109,11,20,0.100917,0.183486,VI,34.5,,0.02514219,-3.6577444,0.055536988,0.062666667
cfc345ed-7161-458a-a344-d379db442c01,20149,17/06/22,0,0,0,0,,0,0,0,0,,0,109,11,20,0.100917,0.183486,VI,34.5,,0.02514219,-3.6577444,0.055536988,0.062666667
59afcd89-2673-4ac6-8852-bf3e64553a1e,19105,16/06/22,0,2,9,9,0.222222,48,0,0,0,,0,117,11,27,0.094017,0.230769,JIO,,,0.025177684,-3.6562972,0.055562235,0.062666667
accb0af7-55ee-49d9-b27b-46ba57bbc912,2918,24/02/22,0,5,6,6,0.833333,104,1,1,1,1,0,112,8,13,0.071429,0.116071,JIO,30,,0.025184594,-3.6560156,0.055567149,0.062666667
7f5d2b31-d253-4f50-8f6e-fda229368c09,4339,28/02/22,0,1,4,6,0.166667,2,0,0,0,,0,95,10,20,0.105263,0.210526,VI,17,,0.025193341,-3.6556594,0.055573365,0.062666667
a49845a1-79da-48f2-96a9-b73d07896395,2092,29/01/22,0,0,0,0,,,0,0,0,,0,113,4,18,0.035398,0.159292,JIO,42,,0.025210287,-3.6549697,0.055585404,0.083808845
a75c6b7d-ac43-4a06-9213-1773a67e690c,456,26/09/21,0,20,49,58,0.344828,16,0,1,1,0,0,266,29,24,0.109023,0.090226,JIO,22,,0.025221627,-3.6545084,0.055593458,0.062666667
ee1be00b-ef2b-4060-9510-a3629b5278f9,20270,27/06/22,1,0,0,0,,0,0,0,0,,0,91,9,10,0.098901,0.10989,JIO,40,,0.02525902,-3.6529884,0.055619999,0.062666667
f800d5aa-5d79-4c70-827f-0e2a99e8c97d,23718,30/06/22,0,2,7,9,0.222222,9,0,0,0,,0,172,14,19,0.081395,0.110465,JIO,34.5,,0.0254065,-3.6470153,0.055724419,0.062666667
18219504-7541-4b99-a206-d6ceee46137e,17184,08/06/22,0,4,6,7,0.571429,135,0,0,0,,0,104,19,20,0.182692,0.192308,VI,16,,0.025413033,-3.6467516,0.055729033,0.062666667
299099e5-7276-4302-b96b-59415ede13ea,10025,24/03/22,0,10,15,26,0.384615,45,0,0,0,,0,,,,,,JIO,39,,0.02545289,-3.6451435,0.055757179,0.083808845
6aea8e18-4409-42fb-bbc6-2787bd4a4839,19247,22/06/22,0,0,0,0,,0,0,0,0,,0,11,1,4,0.090909,0.363636,VI,21,,0.025453862,-3.6451044,0.055757864,0.062666667
98f8eef5-0008-4e77-b214-a30daf64ecd2,18665,28/06/22,0,0,0,0,,,0,0,0,,0,111,16,25,0.144144,0.225225,JIO,17.2,,0.025465017,-3.6446548,0.055765736,0.062666667
b260d1d9-d0a8-44c6-bad9-0e19152710a8,18605,15/06/22,0,1,4,4,0.25,3,0,0,0,,0,76,8,14,0.105263,0.184211,JIO,22.5,,0.025488026,-3.643728,0.055781965,0.062666667
eb4dbff5-4b4c-4715-a77a-bef28fceca19,13996,29/04/22,0,0,0,0,,0,0,0,0,,0,106,17,25,0.160377,0.235849,AIRTEL,16,,0.025544519,-3.6414561,0.055821769,0.062666667
eb4dbff5-4b4c-4715-a77a-bef28fceca19,1187,25/10/21,0,0,0,0,,0,0,0,0,,0,106,17,25,0.160377,0.235849,OTHERS,16,,0.025544519,-3.6414561,0.055821769,0.062666667
fb21bf0e-9b4d-491c-a972-d3c5ad3a04d8,1990,24/01/22,0,0,3,7,0,0,0,0,0,,0,158,16,26,0.101266,0.164557,AIRTEL,24,,0.025573643,-3.6402867,0.055842268,0.062666667
cc9afc44-a287-4c80-9296-ccdc48315f85,13183,16/05/22,0,13,13,13,1,6,0,0,0,,1,103,2,20,0.019417,0.194175,JIO,26,,0.02570076,-3.6351979,0.055931551,0.083808845
d194f9c3-9ac2-47f1-98f2-7959e91e0ac4,4571,04/03/22,0,9,29,31,0.290323,113,0,0,0,,0,220,16,42,0.072727,0.190909,JIO,25,,0.025702015,-3.6351478,0.05593243,0.062666667
82382c20-6f1d-48b8-a93b-4b8b1655e16b,13138,08/06/22,0,0,0,0,,0,0,0,0,,0,30,6,6,0.2,0.2,JIO,15,,0.02571608,-3.6345863,0.05594229,0.062666667
98d6c061-c269-43f4-8672-d309452cce69,1192,25/10/21,0,0,0,0,,,0,0,0,,0,96,8,16,0.083333,0.166667,AIRTEL,28,,0.025725482,-3.634211,0.055948881,0.062666667
98d6c061-c269-43f4-8672-d309452cce69,14012,27/04/22,0,0,0,0,,,0,0,0,,0,96,8,16,0.083333,0.166667,AIRTEL,28,,0.025725482,-3.634211,0.055948881,0.062666667
16417958-789d-4443-b1f5-f7e864df8bf5,16655,30/05/22,0,5,11,16,0.3125,39,0,0,0,,0,120,20,23,0.166667,0.191667,VI,11,,0.025742082,-3.633549,0.05596051,0.062666667
e6e92e52-e600-4e2e-89a8-a03f5cc7c92a,20515,30/06/22,0,0,0,1,0,1,0,0,0,,0,184,12,33,0.065217,0.179348,OTHERS,28,,0.02575261,-3.6331294,0.055967882,0.062666667
b86a6754-8429-4702-b39d-4cc5960a4437,4934,27/04/22,0,1,3,5,0.2,18,0,0,0,,0,84,10,15,0.119048,0.178571,JIO,16,,0.025882201,-3.6279767,0.056058479,0.062666667
c1bbd4ca-448c-49e0-af3f-4f8b957cd474,13454,05/05/22,0,7,10,15,0.466667,22,0,0,0,,0,120,8,22,0.066667,0.183333,JIO,17,,0.025911974,-3.6267965,0.056079248,0.062666667
6b5ed303-795a-447e-8c48-4fb864c2d0f3,23610,30/06/22,0,6,9,11,0.545455,75,0,0,0,,0,195,28,19,0.14359,0.097436,AIRTEL,,,0.025938762,-3.6257358,0.056097922,0.062666667
99960cc7-3f59-4265-a30a-e8050c3e3747,19818,16/06/22,0,1,2,2,0.5,31,0,0,0,,0,129,10,24,0.077519,0.186047,JIO,34.5,,0.025939707,-3.6256983,0.056098581,0.062666667
2c8c38b0-7c34-4c5d-96b4-60b52ac4ae42,148,17/08/21,0,0,3,3,0,1,0,0,0,,0,204,15,20,0.073529,0.098039,JIO,28,,0.025958931,-3.6249378,0.056111974,0.062666667
2c7fb10d-203f-4029-aaa0-24be8a5c75f6,14368,28/06/22,0,10,18,41,0.243902,11,0,0,0,,0,117,11,14,0.094017,0.119658,VI,13,,0.02597461,-3.624318,0.056122892,0.062666667
986c8c0e-c32f-493f-bd68-0fda17b0eaa3,8770,23/06/22,0,3,5,7,0.428571,71,0,0,0,,3,63,2,20,0.031746,0.31746,OTHERS,31,,0.025993992,-3.623552,0.056136383,0.083808845
63456848-fb32-4cc5-9244-d9e26568b25b,2295,29/03/22,0,22,27,42,0.52381,108,2,2,6,0.333333,43,98,11,10,0.112245,0.102041,JIO,25,,0.026000971,-3.6232765,0.05614124,0.062666667
0263ff6b-cbc8-469a-b876-ab934958208b,18093,13/06/22,0,3,7,10,0.3,10,0,0,0,,0,142,10,35,0.070423,0.246479,JIO,17,,0.026046509,-3.6214797,0.056172907,0.062666667
8f3db76c-6e41-4d73-9be1-53b2d602cac4,9542,22/03/22,0,0,0,0,,0,0,0,0,,0,174,9,41,0.051724,0.235632,AIRTEL,26,,0.0260549,-3.621149,0.056178737,0.083808845
daaa83b9-36e8-4037-a829-ff878b6527ef,2710,03/03/22,0,8,20,35,0.228571,160,0,0,0,,0,73,9,13,0.123288,0.178082,AIRTEL,12.5,,0.02606988,-3.620559,0.056189142,0.062666667
d730a363-b95b-409d-99c5-eab5af1608f9,19033,27/06/22,0,8,12,21,0.380952,48,0,0,0,,0,119,18,20,0.151261,0.168067,AIRTEL,19.5,,0.026071502,-3.620495,0.056190268,0.062666667
dfb7a65e-271d-478f-b816-32b6aec5cd78,20397,21/06/22,0,13,20,26,0.5,27,0,0,0,,0,58,6,9,0.103448,0.155172,AIRTEL,11,,0.026144719,-3.6176155,0.056241071,0.062666667
