USER_ID,LOAN_ID,DISBURSED_DATE,BAD_FLAG,act_logodds,trx_logodds,br_logodds,Trx_PD,Act_PD,Br_PD,comb_score,PD_score,pred_train_bin,Calib_PD
eceb4d92-6a56-486f-b14d-e24a8899e96c,20100,2022-06-18,0,-2.391686482965776,-2.648630118703477,-3.026896729203672,0.06607349160043588,0.083808844507842,0.046225453586350405,-2.7254231085396214,0.061489760090692965,"(0.0589, 0.0647]",0.04171540573809344
9242fa2c-0031-427f-b13a-dccfcea3e489,20255,2022-06-16,0,-2.7052092901006586,-3.0157876483255133,-2.51445499856918,0.04671771452125891,0.0626666666666636,0.0748510232828374,-2.725186864537772,0.061503394853775706,"(0.0589, 0.0647]",0.0417414417719176
0d260f59-1700-4a47-b338-ca5ea1b49f4d,18930,2022-06-15,0,-2.391686482965776,-2.505595442880378,-3.135128522160208,0.0754668484327537,0.083808844507842,0.04168127146976681,-2.724375076217075,0.06155026854892732,"(0.0589, 0.0647]",0.041831026037867036
c1005121-7034-4e49-a189-cc4bf7ad3237,7968,2022-03-23,0,-2.391686482965776,-2.505595442880378,-3.135128522160208,0.0754668484327537,0.083808844507842,0.04168127146976681,-2.724375076217075,0.06155026854892732,"(0.0589, 0.0647]",0.041831026037867036
9543d7fa-fc51-478a-9795-08ef237c865a,17993,2022-06-09,0,-2.391686482965776,-2.505595442880378,-3.135128522160208,0.0754668484327537,0.083808844507842,0.04168127146976681,-2.724375076217075,0.06155026854892732,"(0.0589, 0.0647]",0.041831026037867036
0220c3ca-0373-4cfb-92ad-7ed01e9f3384,3010,2022-03-10,0,-2.391686482965776,-2.648630118703477,-3.0184612253032954,0.06607349160043588,0.083808844507842,0.0465987905099989,-2.7220489069794707,0.06168476946588656,"(0.0589, 0.0647]",0.042088748022347154
10f8f763-5222-422f-88ed-390cf21c7189,19127,2022-06-15,0,-2.391686482965776,-2.505595442880378,-3.126693018259831,0.0754668484327537,0.083808844507842,0.042019524488339705,-2.7210008746569243,0.06174545719628493,"(0.0589, 0.0647]",0.04220535752035587
756e4ca9-0508-4f9e-b965-30b92392198f,2470,2022-04-01,0,-2.391686482965776,-2.505595442880378,-3.126693018259831,0.0754668484327537,0.083808844507842,0.042019524488339705,-2.7210008746569243,0.06174545719628493,"(0.0589, 0.0647]",0.04220535752035587
dc4092ed-8c93-4a20-ad8f-36ab663a7bbc,9120,2022-03-24,0,-2.7052092901006586,-3.343453380637526,-2.240283185576192,0.0341101969885418,0.0626666666666636,0.09619091924349922,-2.717094516357301,0.06197215188698998,"(0.0589, 0.0647]",0.042642725644865175
397b2cf4-9db2-4cd7-b5f2-f4d16252df07,16010,2022-05-26,0,-2.7052092901006586,-3.343453380637526,-2.240283185576192,0.0341101969885418,0.0626666666666636,0.09619091924349922,-2.717094516357301,0.06197215188698998,"(0.0589, 0.0647]",0.042642725644865175
